x,y,phase,pathName
30.154083,-72.10704,0.35030147,Centered
29.34948,-71.51325,0.35206985,Centered
28.551502,-70.910545,0.35383824,Centered
27.760292,-70.29903,0.35560662,Centered
26.975922,-69.67876,0.357375,Centered
26.19849,-69.049805,0.35914338,Centered
25.428085,-68.41224,0.36091176,Centered
24.66484,-67.76619,0.36268014,Centered
23.908802,-67.11168,0.36444852,Centered
23.160069,-66.44879,0.3662169,Centered
22.418762,-65.77765,0.36798528,Centered
21.68496,-65.098305,0.36975366,Centered
20.958736,-64.41083,0.37152204,Centered
20.240227,-63.715363,0.37329042,Centered
19.529469,-63.011948,0.3750588,Centered
18.826557,-62.30066,0.37682718,Centered
18.131603,-61.581615,0.37859556,Centered
17.44469,-60.854897,0.38036394,Centered
16.765873,-60.12058,0.38213232,Centered
16.095287,-59.37879,0.3839007,Centered
15.43298,-58.629585,0.38566908,Centered
14.779011,-57.873047,0.38743746,Centered
14.133503,-57.10931,0.38920584,Centered
13.496525,-56.338448,0.39097422,Centered
12.868137,-55.56054,0.3927426,Centered
12.248447,-54.775715,0.39451098,Centered
11.637524,-53.984066,0.39627936,Centered
11.035404,-53.185646,0.39804775,Centered
10.442211,-52.380604,0.39981613,Centered
9.857998,-51.569016,0.4015845,Centered
9.282833,-50.750973,0.4033529,Centered
8.716793,-49.926605,0.40512127,Centered
8.159969,-49.096016,0.40688965,Centered
7.6123924,-48.25928,0.40865803,Centered
7.0741386,-47.41649,0.4104264,Centered
6.5452843,-46.567787,0.4121948,Centered
6.025898,-45.713264,0.41396317,Centered
5.516033,-44.853004,0.41573155,Centered
5.015766,-43.98717,0.41749993,Centered
4.5251427,-43.115814,0.4192683,Centered
4.0442314,-42.239037,0.4210367,Centered
3.5730934,-41.35699,0.42280507,Centered
3.1117897,-40.469765,0.42457345,Centered
2.6603584,-39.57745,0.42634183,Centered
2.2188835,-38.68021,0.4281102,Centered
1.7874031,-37.778103,0.4298786,Centered
1.365963,-36.871243,0.43164697,Centered
0.9546318,-35.95977,0.43341535,Centered
0.55345535,-35.04378,0.43518373,Centered
0.16247177,-34.12338,0.4369521,Centered
-0.2182579,-33.198704,0.4387205,Centered
-0.58867264,-32.26988,0.44048887,Centered
-0.9487648,-31.336952,0.44225726,Centered
-1.2984657,-30.4001,0.44402564,Centered
-1.6377296,-29.459427,0.44579402,Centered
-1.966526,-28.515018,0.4475624,Centered
-2.284809,-27.567036,0.44933078,Centered
-2.592533,-26.615595,0.45109916,Centered
-2.8896751,-25.660753,0.45286754,Centered
-3.1761894,-24.702692,0.45463592,Centered
-3.4520302,-23.741505,0.4564043,Centered
-3.7171898,-22.77729,0.45817268,Centered
-3.9716148,-21.81021,0.45994106,Centered
-4.215275,-20.840384,0.46170944,Centered
-4.448147,-19.86787,0.46347782,Centered
-4.6701927,-18.892847,0.4652462,Centered
-4.8813972,-17.915419,0.46701458,Centered
-5.08173,-16.935682,0.46878296,Centered
-5.2711678,-15.953802,0.47055134,Centered
-5.4496803,-14.969879,0.47231972,Centered
-5.6172447,-13.984032,0.4740881,Centered
-5.7738533,-12.996384,0.47585648,Centered
-5.9194756,-12.007056,0.47762486,Centered
-6.0540886,-11.01615,0.47939324,Centered
-6.1777,-10.023832,0.48116162,Centered
-6.290264,-9.030202,0.48293,Centered
-6.3917885,-8.035382,0.48469839,Centered
-6.48225,-7.0394955,0.48646677,Centered
-6.5616417,-6.0426655,0.48823515,Centered
-6.6299553,-5.044993,0.49000353,Centered
-6.6871758,-4.0466447,0.4917719,Centered
-6.733303,-3.0477223,0.4935403,Centered
-6.7683296,-2.048328,0.49530867,Centered
-6.792248,-1.0486488,0.49707705,Centered
-6.8050575,-0.048743963,0.49884543,Centered
-6.8067513,0.95126283,0.5006138,Centered
-6.797344,1.9512267,0.5023822,Centered
-6.776821,2.9510243,0.5041506,Centered
-6.7451897,3.9505322,0.50591904,Centered
-6.7024574,4.949627,0.50768745,Centered
-6.6486244,5.948185,0.50945586,Centered
-6.5836983,6.9460835,0.51122427,Centered
-6.5076942,7.943199,0.5129927,Centered
-6.4206123,8.939387,0.5147611,Centered
-6.322468,9.934567,0.5165295,Centered
-6.2132683,10.928596,0.5182979,Centered
-6.0930367,11.92135,0.5200663,Centered
-5.9617805,12.912706,0.52183473,Centered
-5.819515,13.902543,0.52360314,Centered
-5.6662636,14.890739,0.52537155,Centered
-5.502041,15.87717,0.52713996,Centered
-5.3268623,16.861715,0.5289084,Centered
-5.140766,17.844255,0.5306768,Centered
-4.9437523,18.824665,0.5324452,Centered
-4.7358665,19.802826,0.5342136,Centered
-4.517124,20.778595,0.535982,Centered
-4.287548,21.751896,0.5377504,Centered
-4.0471764,22.722584,0.53951883,Centered
-3.7960396,23.690544,0.54128724,Centered
-3.534153,24.655651,0.54305565,Centered
-3.2615623,25.617788,0.54482406,Centered
-2.9782982,26.57684,0.5465925,Centered
-2.6843987,27.532684,0.5483609,Centered
-2.3798866,28.485205,0.5501293,Centered
-2.0648232,29.43428,0.5518977,Centered
-1.7392311,30.379799,0.5536661,Centered
-1.4031334,31.32166,0.5554345,Centered
-1.0566139,32.259712,0.55720294,Centered
-0.6996803,33.19385,0.55897135,Centered
-0.33240128,34.12397,0.56073976,Centered
0.04518509,35.04993,0.56250817,Centered
0.43304825,35.971653,0.5642766,Centered
0.83111954,36.889015,0.566045,Centered
1.2393684,37.8019,0.5678134,Centered
1.6577339,38.710186,0.5695818,Centered
2.0861626,39.61377,0.5713502,Centered
2.5246086,40.51254,0.5731186,Centered
2.973011,41.40638,0.57488704,Centered
3.4313164,42.29518,0.57665545,Centered
3.8994713,43.178837,0.57842386,Centered
4.3774147,44.05724,0.58019227,Centered
